Fold,Model,Model_ZH,Method,Method_ZH,True_Label_Name,True_Label_ZH,Score_High,Score_Low,Score_Medium
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0005587519701798564,0.003678247867357823,0.9957630001624623
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,3.004699384227044e-09,0.9439489529672225,0.05605104402807819
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,9.443811171343904e-15,0.999921182645441,7.881735454950366e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,9.030252740343436e-10,0.9919092146858374,0.008090784411137237
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.3332141258896886e-14,0.9998984346313619,0.0001015653686247882
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.548882010251044e-20,0.9999999529371959,4.706280404124913e-08
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.9863245907272226e-17,0.9999984325011392,1.5674988608717825e-06
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0037059675197573237,0.00030899408667680407,0.9959850383935658
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,2.9400283674034193e-05,0.034249576035313756,0.9657210236810123
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00023548504068098802,0.0037732771914624533,0.9959912377678565
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.0359963601411257e-23,0.9999999968257411,3.1742588299874944e-09
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.055515114847687e-07,0.5050064392135032,0.4949929552349853
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,3.325373835512464e-14,0.9999081344792918,9.186552067485682e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,7.303710531225564e-07,0.5270777011873112,0.4729215684416356
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0010865701066894238,0.002604741142978693,0.996308688750332
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.5641942477612517e-12,0.997452763108988,0.0025472368894479914
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.4971790782029828e-12,0.9972827890764535,0.0027172109220492697
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.8782513872523517e-07,0.7462394334945429,0.25376037868031853
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.330722910577385,5.181600021598081e-06,0.6692719078225934
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.738573134054366e-19,0.9999996534226807,3.465773193451913e-07
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.07929146201696809,9.365313528079476e-06,0.9206991726695037
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,5.53639920285318e-16,0.9999720676276465,2.7932372352993212e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,4.0108757595245525e-09,0.9810606055966079,0.01893939039251651
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.3979195852810948e-10,0.9691825469974322,0.030817452862775752
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.43851654259182e-10,0.9929604300232241,0.007039569732924299
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,5.2956808915510175e-09,0.8459619008435393,0.15403809386077993
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,7.890794040700365e-08,0.48077113463075616,0.5192287864613034
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0035268302643853317,0.0003406061338427921,0.9961325636017718
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.142796944817902,9.327499671859656e-05,0.8571097801853794
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.8085089430607038e-08,0.9414592425530385,0.05854072936187203
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.5780439084188082e-09,0.9397213157927323,0.060278682629223715
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00036662191466574313,0.01116319233405844,0.9884701857512758
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.1542053603898158e-14,0.9998453741604413,0.0001546258395371972
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.1713488786258748,7.33143003591789e-06,0.8286437899440894
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,8.070655764994288e-18,0.9999986705799332,1.329420066786795e-06
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00011599736394297334,0.07884729094414818,0.9210367116919088
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00018608557816669364,0.006385382838005882,0.9934285315838274
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,5.7092995539423895e-06,0.14286786955375608,0.85712642114669
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.5854745728395743e-08,0.9187647602445266,0.08123522390072763
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,2.3573792890391086e-06,0.1791927662757354,0.8208048763449757
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,1.6373404348148617e-06,0.4805085583333874,0.5194898043261778
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.7894869921308068e-11,0.9973320417169049,0.0026679582652001294
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,1.0334887897580492e-05,0.12331035998877757,0.8766793051233248
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.1663622970317506e-11,0.996176764086066,0.0038232358922703855
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,9.959959802517192e-09,0.8786600089955553,0.1213399810444848
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,8.149178439277232e-06,0.05827243265880673,0.9417194181627541
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,3.566652767003736e-05,0.16301273980394662,0.8369515936683835
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.879254856870092e-17,0.9999980888681961,1.9111318039542403e-06
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,8.760071650294629e-10,0.9608387927761219,0.03916120634787076
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,2.0196578157415188e-06,0.1813656940863983,0.818632286255786
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.04407174275110426,3.383498226428644e-05,0.9558944222666315
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,8.964276453559364e-05,0.03363158939768926,0.9662787678377751
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,7.00205581503202e-06,0.1923506722852245,0.8076423256589604
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.13482544667867763,6.199292395696997e-07,0.8651739333920828
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.11507552462683195,1.0178932397505255e-05,0.8849142964407705
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,1.5804087758092107e-05,0.18078397044753175,0.81920022546471
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,2.8382251295441087e-06,0.5142189446309103,0.4857782171439601
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,4.549472103521148e-07,0.3951263444915359,0.6048732005612536
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.01284529315477847,1.8834167293028978e-05,0.9871358726779286
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.813729350014626e-11,0.9967024846291967,0.0032975153026659158
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.52014724532447e-14,0.9999088376730768,9.116232689796366e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,1.877494999963641e-05,0.010300195915620258,0.98968102913438
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,4.251917268124609e-12,0.9966899966416977,0.003310003354050343
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.015930822873783e-07,0.5242986989901107,0.47570109941680694
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00017914389244702778,0.020333836378146272,0.9794870197294068
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.13183212696834629,2.676017761432396e-05,0.8681411128540394
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,5.6838479732544015e-14,0.9997595114247724,0.0002404885751707732
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.8634638059314225e-13,0.9999174138817403,8.258611807351646e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.051437513829651636,0.00021628806395371843,0.9483461981063946
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.1598561372600007e-13,0.9998861412830339,0.00011385871685017756
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.6508743582448493e-12,0.9993923859886346,0.0006076140087144238
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,3.3438435091844556e-07,0.5628988603752345,0.43710080524041445
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,7.002935737740679e-10,0.9884470838278182,0.011552915471888036
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,4.433503787642754e-06,0.11259600237071996,0.8873995641254925
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,5.4976278039265666e-08,0.8972001990464715,0.10279974597725042
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.3694293787637954e-15,0.9999732268831968,2.6773116801907294e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00027587811394688986,0.0008418459292276187,0.9988822759568255
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.3823631978533114e-09,0.9924331430575134,0.007566855560123245
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.759864498238467e-10,0.9844534150090901,0.015546584314923569
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,7.176308802477718e-19,0.9999989459184466,1.0540815533358383e-06
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.7597544385189237e-13,0.9995852117940601,0.00041478820576382435
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.470373805472093e-16,0.9999807981770048,1.920182299450589e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,1.7470119819799027e-06,0.37557134733242314,0.6244269056555949
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,8.555948951268373e-10,0.9930300815336781,0.006969917610726944
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,3.136323004224184e-07,0.47722267388314477,0.5227770124845548
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,3.5254510942209093e-09,0.9784982408366082,0.021501755637940788
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00014042673446762298,0.0060286173627221796,0.9938309559028103
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,7.818024901866828e-07,0.5019386285059293,0.49806058969158046
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.5246326374611555e-10,0.9886480414010814,0.0113519584464552
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,6.832223198159756e-05,0.019305795369561517,0.9806258823984569
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,2.948237053803324e-06,0.2350324401947899,0.7649646115681563
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0005704465423029305,0.00024757185016723845,0.9991819816075299
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,3.565550172903126e-15,0.9999299562764404,7.004372355611683e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.180548617364455e-11,0.9975099341435265,0.002490065834668013
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.00047862736366765027,0.001235299164791762,0.9982860734715405
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.031171683063596856,3.0318328435805513e-05,0.9687979986079674
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,1.755782812468333e-06,0.19417288961638976,0.8058253546007977
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.7172823914251017e-20,0.999999898465156,1.015348440538356e-07
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,3.876952998471712e-13,0.9988404402540748,0.0011595597455374865
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.4520813857646486e-13,0.9996767213802057,0.00032327861954905125
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.748614709937936e-16,0.99998270655141,1.7293448589290644e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.225418869362812e-16,0.999973364797742,2.663520225730096e-05
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.9856365796994241,2.934735066770178e-09,0.014363417365840845
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0013141822759881452,0.0007559485628658501,0.9979298691611459
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,2.930476176820579e-17,0.9999925485263941,7.45147360588402e-06
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,1.7435918871070807e-09,0.9653624408937017,0.03463755736270653
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Low,低质量,6.300752028996807e-11,0.9974684821093708,0.0025315178276217255
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,0.005594474248794476,0.00012748867452480101,0.9942780370766806
5,Logistic Regression,逻辑回归,SMOTEENN,SMOTE-ENN,Medium,中质量,3.3942014209872436e-05,0.01911651194496433,0.9808495460408259
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,1.0,0.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Low,低质量,0.0,1.0,0.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
5,Decision Tree,决策树,BorderlineSMOTE,边界SMOTE,Medium,中质量,0.0,0.0,1.0
